product,period,region,revenue_musd,currency,source_doc,source_url,status,notes
Amtagvi,2024Q1,Total,0.0,USD,"Iovance 8-K Ex-99.1, First Quarter 2024 Financial Results and Corporate Updates (2024-05-09)",https://www.sec.gov/Archives/edgar/data/1425205/000110465924059322/tm2413980d1_ex99-1.htm,verified-from-source,"Release: 'Revenue for the first quarter ended March 31, 2024, was $0.7 million from sales of Proleukin in licensed markets outside of the U.S.' No Amtagvi revenue; FDA approval 2024-02-16; first commercial infusion April 2024 (per Q3 2024 release). Total product revenue 0.715 (all Proleukin)."
Amtagvi,2024Q2,US,12.8,USD,"Iovance 8-K Ex-99.1, Second Quarter and First Half 2025 Financial Results (2025-08-07)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925075175/tm2522769d1_ex99-1.htm,verified-from-source,"Prior-year comparative column of the Q2 2025 release: Amtagvi 12.8, Proleukin 18.3, total product revenue 31.1 for Q2 2024. US-only market at the time (no ex-US approval until Canada, Aug 2025). First quarter with Amtagvi revenue."
Amtagvi,2024Q2,Total,12.8,USD,"Iovance 8-K Ex-99.1, Second Quarter and First Half 2025 Financial Results (2025-08-07)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925075175/tm2522769d1_ex99-1.htm,verified-from-source,"Same as US row; Amtagvi sold only in the US in 2024. Six months 2024: Amtagvi 12.8, Proleukin 19.0, total 31.8."
Amtagvi,2024Q3,US,42.1,USD,"Iovance 8-K Ex-99.1, Third Quarter and Year to Date 2024 Financial Results (2024-11-07)",https://www.sec.gov/Archives/edgar/data/1425205/000110465924115300/tm2427769d1_ex99-1.htm,verified-from-source,"Release labels Amtagvi revenue as U.S. only; Proleukin (global) 16.5; total product revenue 58.6. Nine months 2024: Amtagvi 54.9, Proleukin 35.5, total 90.4."
Amtagvi,2024Q3,Total,42.1,USD,"Iovance 8-K Ex-99.1, Third Quarter and Year to Date 2024 Financial Results (2024-11-07)",https://www.sec.gov/Archives/edgar/data/1425205/000110465924115300/tm2427769d1_ex99-1.htm,verified-from-source,Same as US row (US-only market).
Amtagvi,2024Q4,US,48.7,USD,"Iovance 8-K Ex-99.1, Fourth Quarter and Full Year 2024 Financial Results (2025-02-27)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925018212/tm257755d1_ex99-1.htm,verified-from-source,"Q4 2024: Amtagvi 48.7, Proleukin 25.0, total product revenue 73.7. Q4 2023 comparatives: Amtagvi 0, Proleukin 0.5."
Amtagvi,2024Q4,Total,48.7,USD,"Iovance 8-K Ex-99.1, Fourth Quarter and Full Year 2024 Financial Results (2025-02-27)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925018212/tm257755d1_ex99-1.htm,verified-from-source,Same as US row (US-only market).
Amtagvi,2024FY,Total,103.6,USD,"Iovance 8-K Ex-99.1, Fourth Quarter and Full Year 2024 Financial Results (2025-02-27)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925018212/tm257755d1_ex99-1.htm,verified-from-source,"Annual aggregate row - do not double count with quarterly rows. FY2024: Amtagvi 103.6, Proleukin 60.5, total product revenue 164.1. Check: 12.8+42.1+48.7 = 103.6."
Amtagvi,2025Q1,US,43.6,USD,"Iovance 8-K Ex-99.1, Second Quarter and First Half 2025 Financial Results (2025-08-07)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925075175/tm2522769d1_ex99-1.htm,derived,"Six months 2025 Amtagvi 97.7 minus Q2 2025 Amtagvi 54.1 = 43.6. Proleukin Q1 2025 = 11.6 - 5.9 = 5.7. Cross-check: total product revenue Q1 2025 = 49.32 per the Q1 2026 release comparative (43.6 + 5.7 = 49.3). The Q1 2025 release (8-K 2025-05-08, accession 0001104659-25-046101) was not read."
Amtagvi,2025Q1,Total,43.6,USD,"Iovance 8-K Ex-99.1, Second Quarter and First Half 2025 Financial Results (2025-08-07)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925075175/tm2522769d1_ex99-1.htm,derived,Same arithmetic as US row; Amtagvi US-only in Q1 2025.
Amtagvi,2025Q2,US,54.1,USD,"Iovance 8-K Ex-99.1, Second Quarter and First Half 2025 Financial Results (2025-08-07)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925075175/tm2522769d1_ex99-1.htm,verified-from-source,"Release: 'Product revenue from U.S. Amtagvi sales was $54.1 million, representing 102 commercial patients treated.' Proleukin 5.9; total product revenue 60.0 (the Q2 2026 release shows the comparative as 59.9)."
Amtagvi,2025Q2,Total,54.1,USD,"Iovance 8-K Ex-99.1, Second Quarter and First Half 2025 Financial Results (2025-08-07)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925075175/tm2522769d1_ex99-1.htm,verified-from-source,Same as US row.
Amtagvi,2025H1,Total,97.7,USD,"Iovance 8-K Ex-99.1, Second Quarter and First Half 2025 Financial Results (2025-08-07)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925075175/tm2522769d1_ex99-1.htm,verified-from-source,"Half-year aggregate row - do not double count with 2025Q1 and 2025Q2. Six months 2025: Amtagvi 97.7, Proleukin 11.6, total 109.3."
Amtagvi,2025Q3,US,58,USD,"Iovance 8-K Ex-99.1, Third Quarter 2025 Results (2025-11-06)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925107426/tm2530236d1_ex99-1.htm,verified-from-source,Release states 'U.S. Amtagvi revenue of ~$58 million and global Proleukin revenue of ~$10 million' - approximate figures only; exact total product revenue 67.455 (Q3 2024: 58.555). Nine months 2025 total product revenue 176.731. Exact Amtagvi figure would be in the Q3 2025 10-Q (not read).
Amtagvi,2025Q3,Total,58,USD,"Iovance 8-K Ex-99.1, Third Quarter 2025 Results (2025-11-06)",https://www.sec.gov/Archives/edgar/data/1425205/000110465925107426/tm2530236d1_ex99-1.htm,verified-from-source,Same as US row; approximate as stated. Canada approval Aug 2025 but no ex-US revenue disclosed.
Amtagvi,2025Q4,US,65,USD,"Iovance 8-K Ex-99.1, Fourth Quarter and Full Year 2025 (2026-02-24)",https://www.sec.gov/Archives/edgar/data/1425205/000110465926018837/tm266992d1_ex99-1.htm,verified-from-source,Release states Amtagvi (U.S.) ~$65 million and Proleukin (global) ~$22 million for Q4 2025; total product revenue ~$87 million (Q4 2024: 73.694). Approximate figures only; exact figure would be in the FY2025 10-K (not read).
Amtagvi,2025Q4,Total,65,USD,"Iovance 8-K Ex-99.1, Fourth Quarter and Full Year 2025 (2026-02-24)",https://www.sec.gov/Archives/edgar/data/1425205/000110465926018837/tm266992d1_ex99-1.htm,verified-from-source,Same as US row; approximate as stated.
Amtagvi,2025FY,Total,220,USD,"Iovance 8-K Ex-99.1, Fourth Quarter and Full Year 2025 (2026-02-24)",https://www.sec.gov/Archives/edgar/data/1425205/000110465926018837/tm266992d1_ex99-1.htm,verified-from-source,"Annual aggregate row - do not double count. Release: Amtagvi (U.S.) ~$220 million, Proleukin ~$44 million, total product revenue ~$264 million (FY2024: 164.070). Approximate; sum of quarterly rows 43.6+54.1+58+65 = 220.7."
