product,record_type,as_of_date,region,value,unit,verbatim,source_doc,source_url,status,notes
Zynteglo,list_price,2022-08-17,US,2800000,USD per treatment,bluebird has set the wholesale acquisition cost of ZYNTEGLO in the U.S. at $2.8M,"bluebird bio 8-K Ex-99.2, ZYNTEGLO commercial infrastructure / approval-day investor materials (2022-08-17)",https://www.sec.gov/Archives/edgar/data/1293971/000129397122000051/exhibit99220220817.htm,verified-from-source,"Company statement on approval day (FDA approval 2022-08-17). WAC of the drug product only; excludes apheresis, conditioning and hospitalisation."
Zynteglo,statement,2022-08-17,US,80,percent maximum refund,bluebird will reimburse contracted commercial and government payers up to 80% of the cost of the therapy if a patient fails to achieve and maintain transfusion independence up to two years following infusion.,"bluebird bio 8-K Ex-99.2, ZYNTEGLO commercial infrastructure / approval-day investor materials (2022-08-17)",https://www.sec.gov/Archives/edgar/data/1293971/000129397122000051/exhibit99220220817.htm,verified-from-source,Outcomes-based agreement offered alongside a single upfront payment.
Zynteglo,statement,2022-08-17,US,,,"plans to onboard QTCs on a rolling basis, with the first wave of QTCs trained and activated in September 2022, in anticipation of initiating first patient apheresis in the fourth quarter.","bluebird bio 8-K Ex-99.2, ZYNTEGLO commercial infrastructure / approval-day investor materials (2022-08-17)",https://www.sec.gov/Archives/edgar/data/1293971/000129397122000051/exhibit99220220817.htm,verified-from-source,Launch plan: first apheresis Q4 2022; first infusion completed Q1 2023; first revenue Q2 2023.
Zynteglo,patients_cumulative,2023-05-09,US,6,patient starts (cell collections) since launch,"To date, there have been six patient starts (cell collections) for ZYNTEGLO","bluebird bio 8-K Ex-99.1, bluebird bio Reports First Quarter 2023 Financial Results and Highlights Operational Progress (2023-05-09)",https://www.sec.gov/Archives/edgar/data/1293971/000129397123000021/exhibit99120230509.htm,verified-from-source,"As-of date is the release date, not quarter end."
Zynteglo,patients_infused,2023-05-09,US,1,patients infused (cumulative floor),The first commercial ZYNTEGLO infusion has been completed,"bluebird bio 8-K Ex-99.1, bluebird bio Reports First Quarter 2023 Financial Results and Highlights Operational Progress (2023-05-09)",https://www.sec.gov/Archives/edgar/data/1293971/000129397123000021/exhibit99120230509.htm,verified-from-source,Release adds: The Company anticipates recognizing revenue in Q2 2023. Establishes that recognition follows infusion.
Zynteglo,statement,2023-05-09,US,,,bluebird does not expect to provide ZYNTEGLO revenue projections for 2023,"bluebird bio 8-K Ex-99.1, bluebird bio Reports First Quarter 2023 Financial Results and Highlights Operational Progress (2023-05-09)",https://www.sec.gov/Archives/edgar/data/1293971/000129397123000021/exhibit99120230509.htm,verified-from-source,No product revenue guidance in 2023.
Zynteglo,patients_cumulative,2023-08-08,US,11,patient starts since launch,"To date, there have been 11 patient starts for ZYNTEGLO","bluebird bio 8-K Ex-99.1, bluebird bio Reports Second Quarter 2023 Financial Results and Highlights Operational Progress (2023-08-08)",https://www.sec.gov/Archives/edgar/data/1293971/000129397123000040/exhibit99120230808.htm,verified-from-source,Release also states 16 patient starts across both programs (ZYNTEGLO and SKYSONA) to date.
Zynteglo,patients_cumulative,2023-11-07,US,16,patient starts since launch,"Continued strong, linear growth for ZYNTEGLO with 16 patient starts (cell collections) since launch.","bluebird bio 8-K Ex-99.1, bluebird bio Reports Third Quarter 2023 Financial Results and Highlights Operational Progress (2023-11-07)",https://www.sec.gov/Archives/edgar/data/1293971/000129397123000053/exhibit99120231107.htm,verified-from-source,22 patient starts across both programs to date.
Zynteglo,statement,2023-11-07,US,2,Medicaid outcomes-based agreements,signed outcomes-based agreements for ZYNTEGLO with Michigan and Massachusetts state Medicaid agencies,"bluebird bio 8-K Ex-99.1, bluebird bio Reports Third Quarter 2023 Financial Results and Highlights Operational Progress (2023-11-07)",https://www.sec.gov/Archives/edgar/data/1293971/000129397123000053/exhibit99120231107.htm,verified-from-source,Release also states zero ultimate denials for both therapies and prior authorization approvals of approximately two weeks.
Zynteglo,centres,2023-11-07,US,29,qualified treatment centres activated,bluebird's qualified treatment center (QTC) network has scaled to 29 activated centers,"bluebird bio 8-K Ex-99.1, bluebird bio Reports Third Quarter 2023 Financial Results and Highlights Operational Progress (2023-11-07)",https://www.sec.gov/Archives/edgar/data/1293971/000129397123000053/exhibit99120231107.htm,verified-from-source,Network shared with LYFGENIA from 2024; target of 40-50 activated QTCs by end of 2023.
Zynteglo,centres,2024-01-05,US,48,qualified treatment centres activated,"48 centers activated for ZYNTEGLO for beta-thalassemia as of January 5, 2024.","bluebird bio 8-K Ex-99.1, bluebird bio Provides Update on Commercial Launch Progress, Program Milestones, and 2024 Financial Outlook (2024-01-08)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000004/exhibit99120240108.htm,verified-from-source,
Zynteglo,patients_period,2023-12-31,US,20,patient starts in calendar 2023,"26 patient starts were completed in 2023 across bluebird's commercial portfolio, including 20 for ZYNTEGLO and 6 for SKYSONA.","bluebird bio 8-K Ex-99.1, bluebird bio Provides Update on Commercial Launch Progress, Program Milestones, and 2024 Financial Outlook (2024-01-08)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000004/exhibit99120240108.htm,verified-from-source,"Cumulative ZYNTEGLO starts since US launch at 2023-12-31 = 20 (launch was Q4 2022, no starts in 2022 reported)."
Zynteglo,statement,2024-01-08,US,,,2023 patient starts will drive revenue recognition in 2024 as patients complete the gene therapy treatment journey.,"bluebird bio 8-K Ex-99.1, bluebird bio Provides Update on Commercial Launch Progress, Program Milestones, and 2024 Financial Outlook (2024-01-08)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000004/exhibit99120240108.htm,verified-from-source,Lag between cell collection and infusion/revenue.
Zynteglo,statement,2024-01-08,US,,,The Company anticipates 85 to 105 patient starts combined across all three of its FDA approved therapies in 2024.,"bluebird bio 8-K Ex-99.1, bluebird bio Provides Update on Commercial Launch Progress, Program Milestones, and 2024 Financial Outlook (2024-01-08)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000004/exhibit99120240108.htm,verified-from-source,"Portfolio guidance; actual 2024 total was 70 (43 ZYNTEGLO, 21 LYFGENIA, 6 SKYSONA per 10-K FY2024)."
Zynteglo,centres,2024-03-26,US,62,qualified treatment centres activated (signed MSA),bluebird has activated 62 QTCs for ZYNTEGLO (defined as a signed MSA),"bluebird bio 8-K Ex-99.1, bluebird bio Reports Fourth Quarter and 2023 Annual Results and Highlights Operational Progress and 2024 Guidance (2024-03-26)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000010/exhibit99120240324.htm,verified-from-source,
Zynteglo,patients_period,2024-03-26,US,7,patient starts in 2024 to date,"Continued strong, linear growth for ZYNTEGLO with 7 patient starts since beginning of 2024","bluebird bio 8-K Ex-99.1, bluebird bio Reports Fourth Quarter and 2023 Annual Results and Highlights Operational Progress and 2024 Guidance (2024-03-26)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000010/exhibit99120240324.htm,verified-from-source,"Release headline: 9 patient starts to date in 2024 (7 ZYNTEGLO, 2 SKYSONA)."
Zynteglo,statement,2024-03-26,US,,,gross-to-net discounts ... in the range of 20% to 25% of gross revenue in 2024,"bluebird bio 8-K Ex-99.1, bluebird bio Reports Fourth Quarter and 2023 Annual Results and Highlights Operational Progress and 2024 Guidance (2024-03-26)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000010/exhibit99120240324.htm,verified-from-source,Gross-to-net guidance repeated in the Q1 and Q2 2024 releases.
Zynteglo,patients_period,2024-05-09,US,11,patient starts in 2024 to date,"15 patient starts to date in 2024 (11 ZYNTEGLO, 3 SKYSONA, 1 LYFGENIA)","bluebird bio 8-K Ex-99.1, bluebird bio Reports First Quarter 2024 Results and Highlights Operational Progress and 2024 Guidance (2024-05-09)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000020/exhibit99120240509.htm,verified-from-source,
Zynteglo,centres,2024-05-09,US,64,qualified treatment centres activated (signed MSA),bluebird has activated 64 QTCs for LYFGENIA and ZYNTEGLO (defined as a signed MSA),"bluebird bio 8-K Ex-99.1, bluebird bio Reports First Quarter 2024 Results and Highlights Operational Progress and 2024 Guidance (2024-05-09)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000020/exhibit99120240509.htm,verified-from-source,Shared ZYNTEGLO/LYFGENIA network.
Zynteglo,patients_period,2024-08-14,US,19,patient starts in 2024 to date,"27 patient starts to date in 2024 (19 ZYNTEGLO, 4 LYFGENIA, 4 SKYSONA)","bluebird bio 8-K Ex-99.1, bluebird bio Reports Second Quarter 2024 Results and Highlights Operational Progress and 2024 Guidance (2024-08-14)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000024/exhibit99120240813.htm,verified-from-source,Release: more than 40 additional patients already scheduled to initiate the treatment journey for a bluebird gene therapy by the end of this year; 2024 guidance cut to approximately 85 patient starts.
Zynteglo,centres,2024-08-14,US,70,"qualified treatment centres activated (signed MSA), floor",bluebird has activated more than 70 total QTCs for LYFGENIA and ZYNTEGLO (defined as a signed MSA),"bluebird bio 8-K Ex-99.1, bluebird bio Reports Second Quarter 2024 Results and Highlights Operational Progress and 2024 Guidance (2024-08-14)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000024/exhibit99120240813.htm,verified-from-source,Value is a floor (more than 70).
Zynteglo,patients_period,2024-11-14,US,35,patient starts in 2024 to date,"57 patient starts completed to date in 2024 (35 ZYNTEGLO, 17 LYFGENIA, 5 SKYSONA).","bluebird bio 8-K Ex-99.1, bluebird bio Reports Third Quarter 2024 Results and Highlights Operational Progress and 2024 Guidance (2024-11-14)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000076/exhibit99120241114.htm,verified-from-source,Release: 17 additional starts scheduled through the remainder of 2024; 30 patient starts already scheduled in 2025; Patient starts more than doubled from our second to third quarter.
Zynteglo,centres,2024-11-14,US,70,"qualified treatment centres activated, floor","More than 70 activated QTCs, with 40% having initiated or completed treatment for at least one patient.","bluebird bio 8-K Ex-99.1, bluebird bio Reports Third Quarter 2024 Results and Highlights Operational Progress and 2024 Guidance (2024-11-14)",https://www.sec.gov/Archives/edgar/data/1293971/000129397124000076/exhibit99120241114.htm,verified-from-source,Roughly 28 of 70+ centres had treated or started a patient by Nov 2024.
